Id,Name,Sex,ClassName,Month,Amount,LiveAtSchool
14442,乔同学,女,高三(12)IB,201901,-186.4,False
14443,朱同学,女,高三(12)IB,201807,-32.1,False
14443,朱同学,女,高三(12)IB,201808,0,False
14443,朱同学,女,高三(12)IB,201809,-606.4,False
14443,朱同学,女,高三(12)IB,201810,-537.7,False
14443,朱同学,女,高三(12)IB,201811,-578.1,False
14443,朱同学,女,高三(12)IB,201812,-482.5,False
14443,朱同学,女,高三(12)IB,201901,-500.5,False
14444,叶同学,男,高三(11)IB,201807,0,False
14444,叶同学,男,高三(11)IB,201808,0,False
14444,叶同学,男,高三(11)IB,201809,-332.4,False
14444,叶同学,男,高三(11)IB,201810,-310.3,False
14444,叶同学,男,高三(11)IB,201811,-596.6,False
14444,叶同学,男,高三(11)IB,201812,-376.6,False
14444,叶同学,男,高三(11)IB,201901,-144,False
14445,丁同学,男,高三(12)IB,201807,-68.3,False
14445,丁同学,男,高三(12)IB,201808,0,False
14445,丁同学,男,高三(12)IB,201809,-276.2,False
14445,丁同学,男,高三(12)IB,201810,-329.3,False
14445,丁同学,男,高三(12)IB,201811,-323.5,False
14445,丁同学,男,高三(12)IB,201812,-235.9,False
14445,丁同学,男,高三(12)IB,201901,-739.6,False
14446,金同学,女,高三(12)IB,201807,-53.5,False
14446,金同学,女,高三(12)IB,201808,0,False
14446,金同学,女,高三(12)IB,201809,-363,False
14446,金同学,女,高三(12)IB,201810,-306.3,False
14446,金同学,女,高三(12)IB,201811,-317.6,False
14446,金同学,女,高三(12)IB,201812,-226.3,False
14446,金同学,女,高三(12)IB,201901,-189.7,False
14447,王同学,男,高三(12)IB,201807,-28.5,False
14447,王同学,男,高三(12)IB,201808,0,False
14447,王同学,男,高三(12)IB,201809,-462.1,False
14447,王同学,男,高三(12)IB,201810,-270.7,False
14447,王同学,男,高三(12)IB,201811,-370,False
14447,王同学,男,高三(12)IB,201812,-288.9,False
14447,王同学,男,高三(12)IB,201901,-284.8,False
14448,张同学,男,高三(11)IB,201807,-70.5,False
14448,张同学,男,高三(11)IB,201808,0,False
14448,张同学,男,高三(11)IB,201809,-363.3,False
14448,张同学,男,高三(11)IB,201810,-340.9,False
14448,张同学,男,高三(11)IB,201811,-255,False
14448,张同学,男,高三(11)IB,201812,-522.2,False
14448,张同学,男,高三(11)IB,201901,-291,False
14449,傅同学,女,高三(06),201807,-102.5,True
14449,傅同学,女,高三(06),201808,-176.9,True
14449,傅同学,女,高三(06),201809,-449.7,True
14449,傅同学,女,高三(06),201810,-688.85,True
14449,傅同学,女,高三(06),201811,-687,True
14449,傅同学,女,高三(06),201812,-539.8,True
14449,傅同学,女,高三(06),201901,-332,True
14450,陈同学,女,高三(10),201807,-44.3,False
14450,陈同学,女,高三(10),201808,-64,False
14450,陈同学,女,高三(10),201809,-410,False
14450,陈同学,女,高三(10),201810,-409.35,False
14450,陈同学,女,高三(10),201811,-584.7,False
14450,陈同学,女,高三(10),201812,-685.4,False
14450,陈同学,女,高三(10),201901,-369.3,False
14451,唐同学,女,高三(10),201807,0,False
14451,唐同学,女,高三(10),201808,0,False
14451,唐同学,女,高三(10),201809,0,False
14451,唐同学,女,高三(10),201810,0,False
14451,唐同学,女,高三(10),201811,0,False
14451,唐同学,女,高三(10),201812,0,False
14451,唐同学,女,高三(10),201901,0,False
14452,陈同学,男,高三(10),201807,0,False
14452,陈同学,男,高三(10),201808,0,False
14452,陈同学,男,高三(10),201809,0,False
14452,陈同学,男,高三(10),201810,0,False
14452,陈同学,男,高三(10),201811,0,False
14452,陈同学,男,高三(10),201812,0,False
14452,陈同学,男,高三(10),201901,0,False
14453,朱同学,男,高三(03),201807,0,False
14453,朱同学,男,高三(03),201808,0,False
14453,朱同学,男,高三(03),201809,0,False
14453,朱同学,男,高三(03),201810,0,False
14453,朱同学,男,高三(03),201811,0,False
14453,朱同学,男,高三(03),201812,0,False
14453,朱同学,男,高三(03),201901,0,False
14454,陈同学,女,白-高二(01),201807,-33,False
14454,陈同学,女,白-高二(01),201808,0,False
14454,陈同学,女,白-高二(01),201809,-203.8,False
14454,陈同学,女,白-高二(01),201810,-196.5,False
14454,陈同学,女,白-高二(01),201811,-270.6,False
14454,陈同学,女,白-高二(01),201812,-280.8,False
14454,陈同学,女,白-高二(01),201901,-176,False
14455,胡同学,女,白-高二(01),201807,-220.7,False
14455,胡同学,女,白-高二(01),201808,0,False
14455,胡同学,女,白-高二(01),201809,-619.4,False
14455,胡同学,女,白-高二(01),201810,-604.8,False
14455,胡同学,女,白-高二(01),201811,-703.65,False
14455,胡同学,女,白-高二(01),201812,-539.15,False
14455,胡同学,女,白-高二(01),201901,-382.75,False
14456,胡同学,女,白-高二(03),201807,-165.6,False
14456,胡同学,女,白-高二(03),201808,0,False
14456,胡同学,女,白-高二(03),201809,-541,False
14456,胡同学,女,白-高二(03),201810,-515.25,False
14456,胡同学,女,白-高二(03),201811,-321.3,False
14456,胡同学,女,白-高二(03),201812,-538.6,False
14456,胡同学,女,白-高二(03),201901,-497.45,False
14457,黄同学,女,白-高二(01),201807,-81.6,False
14457,黄同学,女,白-高二(01),201808,0,False
14457,黄同学,女,白-高二(01),201809,-456.5,False
14457,黄同学,女,白-高二(01),201810,-384.45,False
14457,黄同学,女,白-高二(01),201811,-330.55,False
14457,黄同学,女,白-高二(01),201812,-333.55,False
14457,黄同学,女,白-高二(01),201901,-330.5,False
14458,黄同学,女,白-高二(01),201807,-140.2,False
14458,黄同学,女,白-高二(01),201808,0,False
14458,黄同学,女,白-高二(01),201809,-523.8,False
14458,黄同学,女,白-高二(01),201810,-488.95,False
14458,黄同学,女,白-高二(01),201811,-634.7,False
14458,黄同学,女,白-高二(01),201812,-423.25,False
14458,黄同学,女,白-高二(01),201901,-268.85,False
14459,李同学,女,白-高二(01),201807,-174.9,True
14459,李同学,女,白-高二(01),201808,0,True
14459,李同学,女,白-高二(01),201809,-398.7,True
14459,李同学,女,白-高二(01),201810,-399.6,True
14459,李同学,女,白-高二(01),201811,-494.65,True
14459,李同学,女,白-高二(01),201812,-375.55,True
14459,李同学,女,白-高二(01),201901,-317.7,True
14460,李同学,女,白-高二(02),201807,-66.1,False
14460,李同学,女,白-高二(02),201808,0,False
14460,李同学,女,白-高二(02),201809,-382.1,False
14460,李同学,女,白-高二(02),201810,-347.8,False
14460,李同学,女,白-高二(02),201811,-488.1,False
14460,李同学,女,白-高二(02),201812,-436.35,False
14460,李同学,女,白-高二(02),201901,-304.75,False
14461,柳同学,女,白-高二(01),201807,-84.7,False
14461,柳同学,女,白-高二(01),201808,0,False
14461,柳同学,女,白-高二(01),201809,-401.3,False
14461,柳同学,女,白-高二(01),201810,-358.78,False
14461,柳同学,女,白-高二(01),201811,-396.5,False
14461,柳同学,女,白-高二(01),201812,-476.7,False
14461,柳同学,女,白-高二(01),201901,-280.15,False
14462,陆同学,女,白-高二(01),201807,-65.7,False
14462,陆同学,女,白-高二(01),201808,0,False
14462,陆同学,女,白-高二(01),201809,-291.2,False
14462,陆同学,女,白-高二(01),201810,-331.9,False
14462,陆同学,女,白-高二(01),201811,-395.45,False
14462,陆同学,女,白-高二(01),201812,-313.7,False
14462,陆同学,女,白-高二(01),201901,-302,False
14463,钱同学,女,白-高二(01),201807,-160.5,False
14463,钱同学,女,白-高二(01),201808,0,False
14463,钱同学,女,白-高二(01),201809,-261,False
14463,钱同学,女,白-高二(01),201810,-277,False
14463,钱同学,女,白-高二(01),201811,-297.75,False
14463,钱同学,女,白-高二(01),201812,-271.15,False
14463,钱同学,女,白-高二(01),201901,-263.35,False
14464,王同学,女,白-高二(02),201807,-72.7,False
14464,王同学,女,白-高二(02),201808,0,False
14464,王同学,女,白-高二(02),201809,-351.2,False
14464,王同学,女,白-高二(02),201810,-334.8,False
14464,王同学,女,白-高二(02),201811,-270.55,False
14464,王同学,女,白-高二(02),201812,-336.35,False
14464,王同学,女,白-高二(02),201901,-174.25,False
14465,吴同学,女,白-高二(01),201807,0,True
14465,吴同学,女,白-高二(01),201808,0,True
14465,吴同学,女,白-高二(01),201809,0,True
14465,吴同学,女,白-高二(01),201810,0,True
14465,吴同学,女,白-高二(01),201811,0,True
14465,吴同学,女,白-高二(01),201812,0,True
14465,吴同学,女,白-高二(01),201901,0,True
14466,辛同学,女,白-高二(01),201807,-63,False
14466,辛同学,女,白-高二(01),201808,0,False
14466,辛同学,女,白-高二(01),201809,-408.5,False
14466,辛同学,女,白-高二(01),201810,-376.9,False
14466,辛同学,女,白-高二(01),201811,-603.45,False
14466,辛同学,女,白-高二(01),201812,-281.8,False
14466,辛同学,女,白-高二(01),201901,-361.25,False
14467,许同学,女,白-高二(01),201807,-71.8,False
14467,许同学,女,白-高二(01),201808,0,False
14467,许同学,女,白-高二(01),201809,-376.8,False
14467,许同学,女,白-高二(01),201810,-334.85,False
14467,许同学,女,白-高二(01),201811,-499.65,False
14467,许同学,女,白-高二(01),201812,-458.75,False
14467,许同学,女,白-高二(01),201901,-366.4,False
14468,杨同学,女,白-高二(01),201807,-51.9,False
14468,杨同学,女,白-高二(01),201808,0,False
14468,杨同学,女,白-高二(01),201809,-288.7,False
14468,杨同学,女,白-高二(01),201810,-208.1,False
14468,杨同学,女,白-高二(01),201811,-256.8,False
14468,杨同学,女,白-高二(01),201812,-284.75,False
14468,杨同学,女,白-高二(01),201901,-191.55,False
14469,余同学,女,白-高二(01),201807,-122.7,False
14469,余同学,女,白-高二(01),201808,0,False
14469,余同学,女,白-高二(01),201809,-478.5,False
14469,余同学,女,白-高二(01),201810,-353.15,False
14469,余同学,女,白-高二(01),201811,-448.2,False
14469,余同学,女,白-高二(01),201812,-440.15,False
14469,余同学,女,白-高二(01),201901,-366.8,False
14470,俞同学,女,白-高二(01),201807,-52.1,False
14470,俞同学,女,白-高二(01),201808,0,False
14470,俞同学,女,白-高二(01),201809,-371.1,False
14470,俞同学,女,白-高二(01),201810,-389.5,False
14470,俞同学,女,白-高二(01),201811,-458.9,False
14470,俞同学,女,白-高二(01),201812,-470.05,False
14470,俞同学,女,白-高二(01),201901,-347.85,False
14471,赵同学,女,白-高二(01),201807,-78.3,False
14471,赵同学,女,白-高二(01),201808,0,False
14471,赵同学,女,白-高二(01),201809,-293.8,False
14471,赵同学,女,白-高二(01),201810,-403.65,False
14471,赵同学,女,白-高二(01),201811,-403.45,False
14471,赵同学,女,白-高二(01),201812,-374.3,False
14471,赵同学,女,白-高二(01),201901,-267.25,False
14472,周同学,女,白-高二(01),201807,-91.1,False
14472,周同学,女,白-高二(01),201808,-10,False
14472,周同学,女,白-高二(01),201809,-574.9,False
14472,周同学,女,白-高二(01),201810,-357.75,False
14472,周同学,女,白-高二(01),201811,-491.5,False
14472,周同学,女,白-高二(01),201812,-536.6,False
14472,周同学,女,白-高二(01),201901,-482.65,False
14473,周同学,女,白-高二(01),201807,-174.3,False
14473,周同学,女,白-高二(01),201808,-10,False
14473,周同学,女,白-高二(01),201809,-374.5,False
14473,周同学,女,白-高二(01),201810,-328.25,False
14473,周同学,女,白-高二(01),201811,-341.2,False
14473,周同学,女,白-高二(01),201812,-401.7,False
14473,周同学,女,白-高二(01),201901,-353,False
14474,周同学,女,白-高二(01),201807,-59.1,False
14474,周同学,女,白-高二(01),201808,0,False
14474,周同学,女,白-高二(01),201809,-335.4,False
14474,周同学,女,白-高二(01),201810,-311.55,False
14474,周同学,女,白-高二(01),201811,-246.2,False
14474,周同学,女,白-高二(01),201812,-427.2,False
14474,周同学,女,白-高二(01),201901,-248.3,False
14475,朱同学,女,白-高二(01),201807,0,False
14475,朱同学,女,白-高二(01),201808,-107.8,False
14475,朱同学,女,白-高二(01),201809,-462,False
14475,朱同学,女,白-高二(01),201810,-447.7,False
14475,朱同学,女,白-高二(01),201811,-545.3,False
14475,朱同学,女,白-高二(01),201812,-497.8,False
14475,朱同学,女,白-高二(01),201901,-376.5,False
14476,朱同学,女,白-高二(01),201807,-35.4,True
14476,朱同学,女,白-高二(01),201808,0,True
14476,朱同学,女,白-高二(01),201809,-587,True
14476,朱同学,女,白-高二(01),201810,-591.85,True
14476,朱同学,女,白-高二(01),201811,-687.55,True
14476,朱同学,女,白-高二(01),201812,-556.13,True
14476,朱同学,女,白-高二(01),201901,-402.5,True
14477,朱同学,女,白-高二(03),201807,-139.5,False
14477,朱同学,女,白-高二(03),201808,0,False
14477,朱同学,女,白-高二(03),201809,-470.9,False
14477,朱同学,女,白-高二(03),201810,-256.1,False
14477,朱同学,女,白-高二(03),201811,-340.1,False
14477,朱同学,女,白-高二(03),201812,-315.4,False
14477,朱同学,女,白-高二(03),201901,-281.2,False
14478,祝同学,女,白-高二(01),201807,-118.5,True
14478,祝同学,女,白-高二(01),201808,0,True
14478,祝同学,女,白-高二(01),201809,-462.7,True
14478,祝同学,女,白-高二(01),201810,-423.05,True
14478,祝同学,女,白-高二(01),201811,-632.5,True
14478,祝同学,女,白-高二(01),201812,-497.65,True
14478,祝同学,女,白-高二(01),201901,-431.05,True
14479,曹同学,男,白-高二(01),201807,-176.3,True
14479,曹同学,男,白-高二(01),201808,0,True
14479,曹同学,男,白-高二(01),201809,-489.8,True
14479,曹同学,男,白-高二(01),201810,-408.6,True
14479,曹同学,男,白-高二(01),201811,-520.9,True
14479,曹同学,男,白-高二(01),201812,-539.87,True
14479,曹同学,男,白-高二(01),201901,-310.75,True
14480,陈同学,男,白-高二(03),201807,-120.2,False
14480,陈同学,男,白-高二(03),201808,0,False
14480,陈同学,男,白-高二(03),201809,-461.3,False
14480,陈同学,男,白-高二(03),201810,-410,False
14480,陈同学,男,白-高二(03),201811,-399.4,False
14480,陈同学,男,白-高二(03),201812,-435.9,False
14480,陈同学,男,白-高二(03),201901,-450.1,False
14481,戴同学,男,白-高二(01),201807,-108.9,True
14481,戴同学,男,白-高二(01),201808,-29.2,True
14481,戴同学,男,白-高二(01),201809,-654.9,True
14481,戴同学,男,白-高二(01),201810,-601.35,True
14481,戴同学,男,白-高二(01),201811,-730.85,True
14481,戴同学,男,白-高二(01),201812,-710.85,True
14481,戴同学,男,白-高二(01),201901,-574.95,True
14482,冯同学,男,白-高二(02),201807,-158.3,False
14482,冯同学,男,白-高二(02),201808,0,False
14482,冯同学,男,白-高二(02),201809,-603,False
14482,冯同学,男,白-高二(02),201810,-380.8,False
14482,冯同学,男,白-高二(02),201811,-475.45,False
14482,冯同学,男,白-高二(02),201812,-518.8,False
14482,冯同学,男,白-高二(02),201901,-344.85,False
14483,傅同学,男,白-高二(01),201807,-153.4,True
14483,傅同学,男,白-高二(01),201808,0,True
14483,傅同学,男,白-高二(01),201809,-545.6,True
14483,傅同学,男,白-高二(01),201810,-378.6,True
14483,傅同学,男,白-高二(01),201811,-673.7,True
14483,傅同学,男,白-高二(01),201812,-686.8,True
14483,傅同学,男,白-高二(01),201901,-312.2,True
14484,胡同学,男,白-高二(01),201807,0,False
14484,胡同学,男,白-高二(01),201808,0,False
14484,胡同学,男,白-高二(01),201809,0,False
14484,胡同学,男,白-高二(01),201810,0,False
14484,胡同学,男,白-高二(01),201811,0,False
14484,胡同学,男,白-高二(01),201812,0,False
14484,胡同学,男,白-高二(01),201901,0,False
14485,黄同学,男,东-高一(10)-IB,201807,0,False
14485,黄同学,男,东-高一(10)-IB,201808,0,False
14485,黄同学,男,东-高一(10)-IB,201809,-443.5,False
14485,黄同学,男,东-高一(10)-IB,201810,-419.8,False
14485,黄同学,男,东-高一(10)-IB,201811,-285.6,False
14485,黄同学,男,东-高一(10)-IB,201812,-500.2,False
14485,黄同学,男,东-高一(10)-IB,201901,-565.6,False
14486,金同学,男,白-高二(01),201807,-70.4,True
14486,金同学,男,白-高二(01),201808,0,True
14486,金同学,男,白-高二(01),201809,-746,True
14486,金同学,男,白-高二(01),201810,-709.25,True
14486,金同学,男,白-高二(01),201811,-679.2,True
14486,金同学,男,白-高二(01),201812,-639.65,True
14486,金同学,男,白-高二(01),201901,-569.7,True
14487,金同学,男,白-高二(02),201807,-137.3,False
14487,金同学,男,白-高二(02),201808,0,False
14487,金同学,男,白-高二(02),201809,-582.3,False
14487,金同学,男,白-高二(02),201810,-333.55,False
14487,金同学,男,白-高二(02),201811,-523.9,False
14487,金同学,男,白-高二(02),201812,-590.05,False
14487,金同学,男,白-高二(02),201901,-347.1,False
14488,金同学,男,白-高二(01),201807,-129.4,False
14488,金同学,男,白-高二(01),201808,0,False
14488,金同学,男,白-高二(01),201809,-570.6,False
14488,金同学,男,白-高二(01),201810,-495.95,False
14488,金同学,男,白-高二(01),201811,-425.9,False
14488,金同学,男,白-高二(01),201812,-482.2,False
14488,金同学,男,白-高二(01),201901,-315.3,False
14489,柯同学,男,白-高二(01),201807,-78.1,False
14489,柯同学,男,白-高二(01),201808,0,False
14489,柯同学,男,白-高二(01),201809,-413.6,False
14489,柯同学,男,白-高二(01),201810,-482.55,False
14489,柯同学,男,白-高二(01),201811,-465.95,False
14489,柯同学,男,白-高二(01),201812,-401,False
14489,柯同学,男,白-高二(01),201901,-231.6,False
14490,李同学,男,白-高二(01),201807,0,False
14490,李同学,男,白-高二(01),201808,0,False
14490,李同学,男,白-高二(01),201809,0,False
14490,李同学,男,白-高二(01),201810,0,False
14490,李同学,男,白-高二(01),201811,0,False
14490,李同学,男,白-高二(01),201812,0,False
14490,李同学,男,白-高二(01),201901,0,False
14491,李同学,男,白-高二(01),201807,-120.8,True
14491,李同学,男,白-高二(01),201808,0,True
14491,李同学,男,白-高二(01),201809,-706.8,True
14491,李同学,男,白-高二(01),201810,-341.8,True
14491,李同学,男,白-高二(01),201811,-536.95,True
14491,李同学,男,白-高二(01),201812,-712,True
14491,李同学,男,白-高二(01),201901,-226.55,True
14492,李同学,男,白-高二(01),201807,-60.1,False
14492,李同学,男,白-高二(01),201808,0,False
14492,李同学,男,白-高二(01),201809,-445.3,False
14492,李同学,男,白-高二(01),201810,-402.95,False
14492,李同学,男,白-高二(01),201811,-379.7,False
14492,李同学,男,白-高二(01),201812,-308.9,False
14492,李同学,男,白-高二(01),201901,-305.5,False
14493,李同学,男,白-高二(01),201807,-124.7,True
14493,李同学,男,白-高二(01),201808,0,True
14493,李同学,男,白-高二(01),201809,-594.9,True
14493,李同学,男,白-高二(01),201810,-592.95,True
14493,李同学,男,白-高二(01),201811,-628.55,True
14493,李同学,男,白-高二(01),201812,-654.3,True
14493,李同学,男,白-高二(01),201901,-421.6,True
14494,鲁同学,男,白-高二(01),201807,-130.8,False
14494,鲁同学,男,白-高二(01),201808,0,False
14494,鲁同学,男,白-高二(01),201809,-489.3,False
14494,鲁同学,男,白-高二(01),201810,-541.5,False
14494,鲁同学,男,白-高二(01),201811,-559.1,False
14494,鲁同学,男,白-高二(01),201812,-584.3,False
14494,鲁同学,男,白-高二(01),201901,-423.95,False
14495,陆同学,男,白-高二(03),201807,-151.7,False
14495,陆同学,男,白-高二(03),201808,0,False
14495,陆同学,男,白-高二(03),201809,-507.9,False
14495,陆同学,男,白-高二(03),201810,-395.05,False
14495,陆同学,男,白-高二(03),201811,-382.3,False
14495,陆同学,男,白-高二(03),201812,-538.05,False
14495,陆同学,男,白-高二(03),201901,-375.25,False
14496,瞿同学,男,白-高二(01),201807,-74.8,False
14496,瞿同学,男,白-高二(01),201808,0,False
14496,瞿同学,男,白-高二(01),201809,-729.3,False
14496,瞿同学,男,白-高二(01),201810,-496.75,False
14496,瞿同学,男,白-高二(01),201811,-577.5,False
14496,瞿同学,男,白-高二(01),201812,-553.35,False
14496,瞿同学,男,白-高二(01),201901,-393.7,False
14497,施同学,男,白-高二(03),201807,-86.8,False
14497,施同学,男,白-高二(03),201808,0,False
14497,施同学,男,白-高二(03),201809,-391.9,False
14497,施同学,男,白-高二(03),201810,-398.9,False
14497,施同学,男,白-高二(03),201811,-508.8,False
14497,施同学,男,白-高二(03),201812,-658.05,False
14497,施同学,男,白-高二(03),201901,-501.95,False
14498,史同学,男,白-高二(01),201807,-164,True
14498,史同学,男,白-高二(01),201808,-39.1,True
14498,史同学,男,白-高二(01),201809,-756.5,True
14498,史同学,男,白-高二(01),201810,-623.1,True
14498,史同学,男,白-高二(01),201811,-767.4,True
14498,史同学,男,白-高二(01),201812,-531.75,True
14498,史同学,男,白-高二(01),201901,-564.5,True
14499,宋同学,男,白-高二(01),201807,-70.7,True
14499,宋同学,男,白-高二(01),201808,-23.5,True
14499,宋同学,男,白-高二(01),201809,-373.9,True
14499,宋同学,男,白-高二(01),201810,-395.95,True
14499,宋同学,男,白-高二(01),201811,-605.5,True
14499,宋同学,男,白-高二(01),201812,-641.55,True
14499,宋同学,男,白-高二(01),201901,-424.25,True
14500,王同学,男,白-高二(01),201807,-222,False
14500,王同学,男,白-高二(01),201808,0,False
14500,王同学,男,白-高二(01),201809,-785.1,False
14500,王同学,男,白-高二(01),201810,-531.3,False
14500,王同学,男,白-高二(01),201811,-523.75,False
14500,王同学,男,白-高二(01),201812,-432.9,False
14500,王同学,男,白-高二(01),201901,-352.5,False
14501,王同学,男,白-高二(01),201807,-84.6,True
14501,王同学,男,白-高二(01),201808,0,True
14501,王同学,男,白-高二(01),201809,-436.5,True
14501,王同学,男,白-高二(01),201810,-411.1,True
14501,王同学,男,白-高二(01),201811,-420.3,True
14501,王同学,男,白-高二(01),201812,-381.75,True
14501,王同学,男,白-高二(01),201901,-284.55,True
14502,王同学,男,白-高二(01),201807,0,True
14502,王同学,男,白-高二(01),201808,0,True
14502,王同学,男,白-高二(01),201809,-566.3,True
14502,王同学,男,白-高二(01),201810,-670.4,True
14502,王同学,男,白-高二(01),201811,-716.75,True
14502,王同学,男,白-高二(01),201812,-671.9,True
14502,王同学,男,白-高二(01),201901,-434.95,True
14503,伍同学,男,白-高二(01),201807,-31.8,False
14503,伍同学,男,白-高二(01),201808,0,False
14503,伍同学,男,白-高二(01),201809,-406.8,False
14503,伍同学,男,白-高二(01),201810,-390.55,False
14503,伍同学,男,白-高二(01),201811,-526.15,False
14503,伍同学,男,白-高二(01),201812,-295.75,False
14503,伍同学,男,白-高二(01),201901,-258.95,False
14504,徐同学,男,白-高二(01),201807,-106.6,False
14504,徐同学,男,白-高二(01),201808,0,False
14504,徐同学,男,白-高二(01),201809,-491.6,False
14504,徐同学,男,白-高二(01),201810,-433.3,False
14504,徐同学,男,白-高二(01),201811,-451.55,False
14504,徐同学,男,白-高二(01),201812,-555.1,False
14504,徐同学,男,白-高二(01),201901,-484.75,False
14505,应同学,男,白-高二(01),201807,-61.7,False
14505,应同学,男,白-高二(01),201808,0,False
14505,应同学,男,白-高二(01),201809,-471.5,False
14505,应同学,男,白-高二(01),201810,-265.25,False
14505,应同学,男,白-高二(01),201811,-477,False
14505,应同学,男,白-高二(01),201812,-369.15,False
14505,应同学,男,白-高二(01),201901,-284.3,False
14506,余同学,男,白-高二(01),201807,-66.9,False
14506,余同学,男,白-高二(01),201808,0,False
14506,余同学,男,白-高二(01),201809,-423.2,False
14506,余同学,男,白-高二(01),201810,-493.05,False
14506,余同学,男,白-高二(01),201811,-402,False
14506,余同学,男,白-高二(01),201812,-409.75,False
14506,余同学,男,白-高二(01),201901,-285.1,False
14507,俞同学,男,白-高二(01),201807,-85.4,False
14507,俞同学,男,白-高二(01),201808,0,False
14507,俞同学,男,白-高二(01),201809,-507.8,False
14507,俞同学,男,白-高二(01),201810,-337.6,False
14507,俞同学,男,白-高二(01),201811,-377.9,False
14507,俞同学,男,白-高二(01),201812,-338.25,False
14507,俞同学,男,白-高二(01),201901,-58.25,False
14508,张同学,男,白-高二(01),201807,-129.1,True
14508,张同学,男,白-高二(01),201808,0,True
14508,张同学,男,白-高二(01),201809,-555,True
14508,张同学,男,白-高二(01),201810,-526,True
14508,张同学,男,白-高二(01),201811,-561.7,True
14508,张同学,男,白-高二(01),201812,-640.25,True
14508,张同学,男,白-高二(01),201901,-345.1,True
14510,朱同学,男,白-高二(01),201807,-76,False
14510,朱同学,男,白-高二(01),201808,0,False
14510,朱同学,男,白-高二(01),201809,-320.2,False
14510,朱同学,男,白-高二(01),201810,-238.8,False
14510,朱同学,男,白-高二(01),201811,-330.95,False
14510,朱同学,男,白-高二(01),201812,-432.7,False
14510,朱同学,男,白-高二(01),201901,-165.45,False
14511,朱同学,男,白-高二(01),201807,-69.5,False
14511,朱同学,男,白-高二(01),201808,0,False
14511,朱同学,男,白-高二(01),201809,-413.2,False
14511,朱同学,男,白-高二(01),201810,-279.1,False
14511,朱同学,男,白-高二(01),201811,-309.05,False
14511,朱同学,男,白-高二(01),201812,-332.8,False
14511,朱同学,男,白-高二(01),201901,-301.2,False
14512,朱同学,男,白-高二(02),201807,-152.7,False
14512,朱同学,男,白-高二(02),201808,0,False
14512,朱同学,男,白-高二(02),201809,-696.2,False
14512,朱同学,男,白-高二(02),201810,-416.5,False
14512,朱同学,男,白-高二(02),201811,-509.45,False
14512,朱同学,男,白-高二(02),201812,-463.9,False
14512,朱同学,男,白-高二(02),201901,-286.2,False
14513,沈同学,女,白-高二(03),201807,-182.1,False
14513,沈同学,女,白-高二(03),201808,0,False
14513,沈同学,女,白-高二(03),201809,-635.2,False
14513,沈同学,女,白-高二(03),201810,-456.25,False
14513,沈同学,女,白-高二(03),201811,-431.6,False
14513,沈同学,女,白-高二(03),201812,-634.95,False
14513,沈同学,女,白-高二(03),201901,-288.35,False
14514,毕同学,男,白-高二(05),201807,-79.7,False
14514,毕同学,男,白-高二(05),201808,0,False
14514,毕同学,男,白-高二(05),201809,-352,False
14514,毕同学,男,白-高二(05),201810,-313.85,False
14514,毕同学,男,白-高二(05),201811,-319.55,False
14514,毕同学,男,白-高二(05),201812,-432.7,False
14514,毕同学,男,白-高二(05),201901,-257.9,False
14515,陈同学,女,白-高二(05),201807,-104.9,False
14515,陈同学,女,白-高二(05),201808,0,False
14515,陈同学,女,白-高二(05),201809,-233,False
14515,陈同学,女,白-高二(05),201810,-246.65,False
14515,陈同学,女,白-高二(05),201811,-291.1,False
14515,陈同学,女,白-高二(05),201812,-420.3,False
14515,陈同学,女,白-高二(05),201901,-216.3,False
14516,陈同学,女,白-高二(08),201807,-169.7,False
14516,陈同学,女,白-高二(08),201808,0,False
14516,陈同学,女,白-高二(08),201809,-508.8,False
14516,陈同学,女,白-高二(08),201810,-421.9,False
14516,陈同学,女,白-高二(08),201811,-312.8,False
14516,陈同学,女,白-高二(08),201812,-471.2,False
14516,陈同学,女,白-高二(08),201901,-372.05,False
14517,丁同学,女,白-高二(06),201807,-193.6,True
14517,丁同学,女,白-高二(06),201808,-5,True
14517,丁同学,女,白-高二(06),201809,-841.55,True
14517,丁同学,女,白-高二(06),201810,-510.3,True
14517,丁同学,女,白-高二(06),201811,-638.98,True
14517,丁同学,女,白-高二(06),201812,-782.7,True
14517,丁同学,女,白-高二(06),201901,-586,True
14518,郭同学,女,白-高二(08),201807,-119.5,False
14518,郭同学,女,白-高二(08),201808,0,False
14518,郭同学,女,白-高二(08),201809,-477.7,False
14518,郭同学,女,白-高二(08),201810,-388.4,False
14518,郭同学,女,白-高二(08),201811,-374.15,False
14518,郭同学,女,白-高二(08),201812,-531.55,False
14518,郭同学,女,白-高二(08),201901,-355,False
14519,胡同学,女,白-高二(05),201807,-111.4,False
14519,胡同学,女,白-高二(05),201808,0,False
14519,胡同学,女,白-高二(05),201809,-382,False
14519,胡同学,女,白-高二(05),201810,-360.4,False
14519,胡同学,女,白-高二(05),201811,-358.9,False
14519,胡同学,女,白-高二(05),201812,-424.8,False
14519,胡同学,女,白-高二(05),201901,-281.6,False
14520,江同学,女,白-高二(09),201807,0,False
14520,江同学,女,白-高二(09),201808,0,False
14520,江同学,女,白-高二(09),201809,0,False
14520,江同学,女,白-高二(09),201810,0,False
14520,江同学,女,白-高二(09),201811,0,False
14520,江同学,女,白-高二(09),201812,0,False
